Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,DayOfWeek,Month,ActivityLevel,Steps_Normalized,VeryActive_Normalized,ActivityScore
6962181067,2016-04-07,13417,9.64999961853027,8.86999988555908,1.92630195617676,3.39000010490417,1.25,4.90999984741211,0.100000001490116,45,16,284,665,2244,Thursday,April,Active,0.37249784835781113,0.21428571428571427,0.2933917813217627
6962181067,2016-04-08,14400,10.8800001144409,9.52000045776367,5.45686388015747,2.47000002861023,2.88000011444092,5.53000020980835,0.0,27,37,276,697,2188,Friday,April,Active,0.39978900024986813,0.12857142857142856,0.2641802144106483
6962181067,2016-04-09,12495,8.26000022888184,8.26000022888184,0.0,2.21000003814697,1.0900000333786,4.96000003814697,0.0,33,19,324,609,2231,Saturday,April,Active,0.34690024709181266,0.15714285714285714,0.2520215521173349
6962181067,2016-04-10,10148,6.71000003814697,6.71000003814697,0.0,1.36000001430511,0.219999998807907,5.13000011444092,0.0,19,7,306,679,2100,Sunday,April,Active,0.28174019267608763,0.09047619047619047,0.18610819157613906
6962181067,2016-04-11,12362,9.09000015258789,8.17000007629395,2.69645500183105,1.0900000333786,2.73000001907349,5.26999998092651,0.0,21,38,297,678,2188,Monday,April,Active,0.34320775146450483,0.1,0.22160387573225243
6962181067,2016-04-12,5893,3.90000009536743,3.90000009536743,0.0,2.88000011444092,0.560000002384186,0.46000000834465,0.0,43,9,48,146,917,Tuesday,April,Moderately Active,0.16360809572725507,0.20476190476190476,0.1841850002445799
7007744171,2016-04-01,11680,9.0600004196167,7.80999994277954,4.901282787323,4.48999977111816,0.330000013113022,4.23999977111816,0.0,50,7,244,1139,2573,Friday,April,Active,0.3242733002026708,0.23809523809523808,0.28118426914895445
7007744171,2016-04-02,10976,7.34000015258789,7.34000015258789,0.0,0.550000011920929,0.670000016689301,6.13000011444092,0.0,9,16,271,1075,2575,Saturday,April,Active,0.30472806019045506,0.04285714285714286,0.17379260152379897
7007744171,2016-04-03,16806,11.2399997711182,11.2399997711182,0.0,6.40999984741211,1.37000000476837,3.47000002861023,0.0,104,31,230,1002,3086,Sunday,April,Active,0.46658707904161695,0.49523809523809526,0.4809125871398561
7007744171,2016-04-04,15266,11.3999996185303,10.210000038147,5.18984985351563,5.80000019073486,0.759999990463257,4.78999996185303,0.0500000007450581,70,21,292,1057,2886,Monday,April,Active,0.4238318665148949,0.3333333333333333,0.37858259992411414
7007744171,2016-04-05,12084,9.14000034332275,8.07999992370605,4.83638000488281,4.3899998664856,0.46000000834465,4.28999996185303,0.0,50,6,284,1030,2676,Tuesday,April,Active,0.335489602709681,0.23809523809523808,0.28679242040245956
7007744171,2016-04-06,13513,10.25,9.06999969482422,4.83572006225586,5.34999990463257,0.330000013113022,4.55999994277954,0.0,64,8,270,1098,2811,Wednesday,April,Active,0.3751631083594769,0.3047619047619048,0.3399625065606908
7007744171,2016-04-07,14100,10.5799999237061,9.43000030517578,4.87598991394043,5.09999990463257,1.19000005722046,4.28000020980835,0.0,61,33,265,1015,2840,Thursday,April,Active,0.39146006274466255,0.2904761904761905,0.3409681266104265
7007744171,2016-04-08,12627,9.64999961853027,8.44999980926514,4.84231996536255,4.69999980926514,0.740000009536743,4.21000003814697,0.0,54,22,301,1063,2871,Friday,April,Active,0.3505649795941031,0.2571428571428571,0.3038539183684801
7007744171,2016-04-09,10345,6.92000007629395,6.92000007629395,0.0,0.0700000002980232,0.270000010728836,6.57999992370605,0.0,2,6,358,1074,2613,Saturday,April,Active,0.28720952830450597,0.009523809523809525,0.14836666891415776
7007744171,2016-04-10,10146,6.78999996185303,6.78999996185303,0.0,0.0700000002980232,0.610000014305115,6.1100001335144,0.0,1,12,397,1030,2700,Sunday,April,Active,0.28168466642605294,0.004761904761904762,0.14322328559397884
7007744171,2016-04-11,12168,8.14000034332275,8.14000034332275,0.0,1.04999995231628,0.790000021457672,6.28999996185303,0.0,18,27,375,1020,2871,Monday,April,Active,0.3378217052111386,0.08571428571428572,0.21176799546271213
7007744171,2016-04-12,7413,5.76999998092651,4.96000003814697,4.8697829246521,4.5,0.340000003576279,0.939999997615814,0.0,53,6,43,405,1023,Tuesday,April,Moderately Active,0.20580804575363004,0.2523809523809524,0.2290944990672912
7086361926,2016-04-01,11463,7.67000007629395,7.67000007629395,0.0,2.82999992370605,1.88999998569489,2.9300000667572,0.0,38,30,154,777,2496,Friday,April,Active,0.31824870207390543,0.18095238095238095,0.2496005415131432
7086361926,2016-04-02,87,0.0199999995529652,0.0199999995529652,0.0,0.0,0.0,0.0099999997764825,0.0,0,0,2,872,1641,Saturday,April,Sedentary,0.00241539187650962,0.0,0.00120769593825481
7086361926,2016-04-03,1949,1.30999994277954,1.30999994277954,0.0,0.230000004172325,0.349999994039536,0.730000019073486,0.0,3,6,27,1404,1794,Sunday,April,Sedentary,0.054110330658818956,0.014285714285714285,0.03419802247226662
7086361926,2016-04-04,6101,3.86999988555908,3.86999988555908,0.0,0.529999971389771,0.230000004172325,3.09999990463257,0.0,31,24,138,1247,2421,Monday,April,Moderately Active,0.16938282573086427,0.14761904761904762,0.15850093667495596
7086361926,2016-04-05,7478,4.98999977111816,4.98999977111816,0.0,1.79999995231628,0.529999971389771,2.60999989509583,0.0299999993294477,25,33,132,1159,2439,Tuesday,April,Moderately Active,0.20761264887975792,0.11904761904761904,0.16333013396368848
7086361926,2016-04-06,7352,4.73000001907349,4.73000001907349,0.0,1.4099999666214,0.779999971389771,2.52999997138977,0.0,19,14,124,814,2233,Wednesday,April,Moderately Active,0.20411449512757157,0.09047619047619047,0.14729534280188103
7086361926,2016-04-07,14604,10.8199996948242,10.8199996948242,0.0,7.23000001907349,1.12000000476837,2.4300000667572,0.0299999993294477,76,30,127,695,2862,Thursday,April,Active,0.40545267775340793,0.3619047619047619,0.3836787198290849
7086361926,2016-04-08,9634,6.51999998092651,6.51999998092651,0.0,2.5,1.39999997615814,2.58999991416931,0.0,50,48,140,797,2752,Friday,April,Moderately Active,0.2674699464171687,0.23809523809523808,0.25278259225620336
7086361926,2016-04-09,7338,4.67000007629395,4.67000007629395,0.0,1.08000004291534,0.129999995231628,3.46000003814697,0.0,27,5,204,717,2519,Saturday,April,Moderately Active,0.20372581137732862,0.12857142857142856,0.16614861997437858
7086361926,2016-04-10,569,0.349999994039536,0.349999994039536,0.0,0.0,0.0,0.340000003576279,0.0,0,0,27,1368,1799,Sunday,April,Sedentary,0.01579721813487326,0.0,0.00789860906743663
7086361926,2016-04-11,6242,3.92000007629395,3.92000007629395,0.0,0.740000009536743,0.230000004172325,2.9300000667572,0.0,46,22,126,741,2543,Monday,April,Moderately Active,0.17329742635831089,0.21904761904761905,0.19617252270296498
7086361926,2016-04-12,430,0.259999990463257,0.259999990463257,0.0,0.0,0.0,0.259999990463257,0.0,0,0,14,75,625,Tuesday,April,Sedentary,0.01193814375746134,0.0,0.00596907187873067
8053475328,2016-04-02,20188,15.6199998855591,15.6199998855591,0.0,12.0600004196167,0.850000023841858,2.71000003814697,0.0,124,19,172,1125,3377,Saturday,April,Active,0.5604819678503012,0.5904761904761905,0.5754790791632458
8053475328,2016-04-03,25701,20.1399993896484,20.1399993896484,0.0,16.8199996948242,1.62999999523163,1.69000005722046,0.0,165,36,97,1142,3697,Sunday,April,Active,0.7135400760709626,0.7857142857142857,0.7496271808926241
8053475328,2016-04-04,17395,13.210000038147,13.210000038147,0.0,9.67000007629395,0.180000007152557,3.34999990463257,0.0,100,4,213,1123,3209,Monday,April,Active,0.4829395596768372,0.47619047619047616,0.4795650179336567
8053475328,2016-04-05,17167,13.4099998474121,13.4099998474121,0.0,9.96000003814697,0.310000002384186,3.14000010490417,0.0,98,8,184,1150,3167,Tuesday,April,Active,0.476609567172881,0.4666666666666667,0.47163811691977386
8053475328,2016-04-06,16435,12.4200000762939,12.4200000762939,0.0,8.96000003814697,0.550000011920929,2.91000008583069,0.0,100,14,191,1135,3122,Wednesday,April,Active,0.45628695966017935,0.47619047619047616,0.4662387179253278
8053475328,2016-04-07,17078,13.1999998092651,13.1999998092651,0.0,9.97000026702881,0.239999994635582,2.99000000953674,0.0,101,6,190,1143,3176,Thursday,April,Active,0.4741386490463367,0.48095238095238096,0.4775455149993588
8053475328,2016-04-08,11693,9.53999996185303,9.53999996185303,0.0,6.76999998092651,0.259999990463257,2.5,0.0,60,6,153,1221,2790,Friday,April,Active,0.3246342208278964,0.2857142857142857,0.30517425327109104
8053475328,2016-04-09,11159,9.14000034332275,9.14000034332275,0.0,6.69000005722046,0.25,2.19000005722046,0.0,59,6,120,1255,2715,Saturday,April,Active,0.3098087120686304,0.28095238095238095,0.2953805465105057
8053475328,2016-04-10,10118,7.73000001907349,7.73000001907349,0.0,3.04999995231628,0.800000011920929,3.88000011444092,0.0,30,18,207,1185,2684,Sunday,April,Active,0.28090729892556704,0.14285714285714285,0.21188222089135494
8053475328,2016-04-11,16064,12.7200002670288,12.7200002670288,0.0,9.97999954223633,0.360000014305115,2.38000011444092,0.0,96,8,155,1181,3097,Monday,April,Active,0.4459868402787418,0.45714285714285713,0.4515648487107995
8053475328,2016-04-12,290,0.209999993443489,0.209999993443489,0.0,0.0,0.0,0.209999993443489,0.0,0,0,16,599,791,Tuesday,April,Sedentary,0.008051306255032066,0.0,0.004025653127516033
8253242879,2016-04-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1429,Friday,April,Sedentary,0.0,0.0,0.0
8253242879,2016-04-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1429,Saturday,April,Sedentary,0.0,0.0,0.0
8253242879,2016-04-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1429,Sunday,April,Sedentary,0.0,0.0,0.0
8253242879,2016-04-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1429,Monday,April,Sedentary,0.0,0.0,0.0
8253242879,2016-04-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1429,Tuesday,April,Sedentary,0.0,0.0,0.0
8253242879,2016-04-06,1931,1.27999997138977,1.27999997138977,0.0,0.0,0.0,1.27999997138977,0.0,0,0,94,1346,1607,Wednesday,April,Sedentary,0.05361059440850662,0.0,0.02680529720425331
8253242879,2016-04-07,5181,3.42000007629395,3.42000007629395,0.0,1.0,0.910000026226044,1.50999999046326,0.0099999997764825,15,15,107,1303,1776,Thursday,April,Moderately Active,0.14384075071490046,0.07142857142857142,0.10763466107173594
8253242879,2016-04-08,12026,9.14999961853027,9.14999961853027,0.0,5.69999980926514,0.930000007152557,2.50999999046326,0.0,47,13,150,1230,2162,Friday,April,Active,0.3338793414586746,0.22380952380952382,0.2788444326340992
8253242879,2016-04-09,5360,3.53999996185303,3.53999996185303,0.0,0.540000021457672,1.54999995231628,1.46000003814697,0.0,8,28,148,1256,1832,Saturday,April,Moderately Active,0.14881035009300647,0.0380952380952381,0.09345279409412229
8253242879,2016-04-10,2545,1.67999994754791,1.67999994754791,0.0,0.0,0.0,1.66999995708466,0.0199999995529652,0,0,126,1314,1657,Sunday,April,Sedentary,0.07065715316916073,0.0,0.035328576584580364
8253242879,2016-04-11,1636,1.08000004291534,1.08000004291534,0.0,0.0,0.0,1.08000004291534,0.0,0,0,86,1139,1377,Monday,April,Sedentary,0.045420472528387795,0.0,0.022710236264193898
8253242879,2016-04-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,Tuesday,April,Sedentary,0.0,0.0,0.0
8378563200,2016-04-01,14179,11.2399997711182,11.2399997711182,0.0,6.23000001907349,1.05999994277954,3.96000003814697,0.0,73,21,195,719,3669,Friday,April,Active,0.3936533496210333,0.3476190476190476,0.3706361986200405
8378563200,2016-04-02,3358,2.66000008583069,2.66000008583069,0.0,0.0,0.0,2.66000008583069,0.0,0,0,144,657,2702,Saturday,April,Sedentary,0.09322857380826786,0.0,0.04661428690413393
8378563200,2016-04-03,9152,7.26000022888184,7.26000022888184,0.0,1.99000000953674,0.819999992847443,4.44999980926514,0.0,25,13,243,600,3304,Sunday,April,Moderately Active,0.25408812015880505,0.11904761904761904,0.18656786960321203
8378563200,2016-04-04,13935,11.0500001907349,11.0500001907349,2.0921471118927,4.09000015258789,0.790000021457672,6.17000007629395,0.0,105,16,220,658,4234,Monday,April,Active,0.3868791471167995,0.5,0.44343957355839975
8378563200,2016-04-05,12846,10.1899995803833,10.1899995803833,2.25308108329773,5.0,0.75,4.44000005722046,0.0,113,15,189,686,4128,Tuesday,April,Active,0.35664510397290317,0.5380952380952381,0.4473701710340706
8378563200,2016-04-06,9124,7.23999977111816,7.23999977111816,2.0921471118927,0.0,0.25,6.98999977111816,0.0,55,6,230,728,3798,Wednesday,April,Moderately Active,0.2533107526583192,0.2619047619047619,0.25760775728154056
8378563200,2016-04-07,9725,7.71000003814697,7.71000003814697,2.25308108329773,2.41000008583069,0.529999971389771,4.76999998092651,0.0,83,11,181,670,3839,Thursday,April,Moderately Active,0.26999639079374776,0.3952380952380952,0.3326172430159215
8378563200,2016-04-08,8350,6.61999988555908,6.61999988555908,2.0921471118927,1.49000000953674,0.529999971389771,4.6100001335144,0.0,72,10,167,868,3713,Friday,April,Moderately Active,0.2318220938948888,0.34285714285714286,0.28733961837601585
8378563200,2016-04-09,2240,1.77999997138977,1.77999997138977,0.0,0.0,0.0,1.77999997138977,0.0,0,0,110,843,2606,Saturday,April,Sedentary,0.06218940003886837,0.0,0.031094700019434186
8378563200,2016-04-10,2631,2.08999991416931,2.08999991416931,0.0,0.0,0.0,2.08999991416931,0.0,0,0,117,727,2624,Sunday,April,Sedentary,0.07304478192065299,0.0,0.036522390960326494
8378563200,2016-04-11,8837,7.01000022888184,7.01000022888184,2.0921471118927,1.53999996185303,0.879999995231628,4.59000015258789,0.0,74,17,182,811,3775,Monday,April,Moderately Active,0.2453427357783392,0.3523809523809524,0.2988618440796458
8378563200,2016-04-12,3246,2.5699999332428,2.5699999332428,2.25308108329773,0.829999983310699,0.709999978542328,1.02999997138977,0.0,65,15,49,243,1882,Tuesday,April,Sedentary,0.09011910380632444,0.30952380952380953,0.19982145666506698
8583815059,2016-04-01,2174,1.70000004768372,1.70000004768372,0.0,0.0,0.0,1.70000004768372,0.0,0,0,112,1328,2360,Friday,April,Sedentary,0.06035703378772315,0.0,0.030178516893861574
8583815059,2016-04-02,3494,2.73000001907349,2.73000001907349,0.0,0.0,0.0,2.69000005722046,0.0,0,0,166,1274,2517,Saturday,April,Sedentary,0.09700435881062773,0.0,0.048502179405313865
8583815059,2016-04-03,2380,1.86000001430511,1.86000001430511,0.0,0.0,0.0,1.86000001430511,0.0,0,0,131,1309,2400,Sunday,April,Sedentary,0.06607623754129764,0.0,0.03303811877064882
8583815059,2016-04-04,3159,2.46000003814697,2.46000003814697,0.0,0.0,0.0,2.46000003814697,0.0,0,0,147,1293,2462,Monday,April,Sedentary,0.08770371192981483,0.0,0.04385185596490741
8583815059,2016-04-05,6835,5.32999992370605,5.32999992370605,0.0,0.370000004768372,0.730000019073486,4.23999977111816,0.0,5,15,212,1208,2786,Tuesday,April,Moderately Active,0.1897609594936006,0.023809523809523808,0.10678524165156221
8583815059,2016-04-06,2098,1.63999998569489,1.63999998569489,0.0,0.0,0.0,1.62999999523163,0.0,0,0,112,1328,2354,Wednesday,April,Sedentary,0.058247036286404395,0.0,0.029123518143202198
8583815059,2016-04-07,2816,2.20000004768372,2.20000004768372,0.0,0.0,0.0,2.20000004768372,0.0,0,0,138,1302,2437,Thursday,April,Sedentary,0.0781809600488631,0.0,0.03909048002443155
8583815059,2016-04-08,1408,1.10000002384186,1.10000002384186,0.0,0.0,0.0,1.10000002384186,0.0,0,0,79,1052,1814,Friday,April,Sedentary,0.03909048002443155,0.0,0.019545240012215775
8792009665,2016-04-01,4592,2.94000005722046,2.94000005722046,0.0,0.100000001490116,0.140000000596046,2.70000004768372,0.0,4,8,176,748,2260,Friday,April,Sedentary,0.12748827007968017,0.01904761904761905,0.0732679445636496
8792009665,2016-04-02,8452,5.40999984741211,5.40999984741211,0.0,0.259999990463257,0.389999985694885,4.76000022888184,0.0,9,24,328,1079,3004,Saturday,April,Moderately Active,0.2346539326466587,0.04285714285714286,0.13875553775190078
8792009665,2016-04-03,7238,4.63000011444092,4.63000011444092,0.0,0.109999999403954,0.230000004172325,4.28999996185303,0.0,2,6,279,636,2667,Sunday,April,Moderately Active,0.20094949887559344,0.009523809523809525,0.10523665419970148
8792009665,2016-04-04,3821,2.45000004768372,2.45000004768372,0.0,0.0,0.219999998807907,2.23000001907349,0.0,0,9,161,675,2229,Monday,April,Sedentary,0.10608290069130182,0.0,0.05304145034565091
8792009665,2016-04-05,2332,1.49000000953674,1.49000000953674,0.0,0.0099999997764825,0.180000007152557,1.29999995231628,0.0,1,10,111,904,2100,Tuesday,April,Sedentary,0.06474360754046475,0.004761904761904762,0.034752756151184755
8792009665,2016-04-06,2121,1.36000001430511,1.36000001430511,0.0,0.0,0.0,1.36000001430511,0.0,0,0,122,855,2114,Wednesday,April,Sedentary,0.05888558816180349,0.0,0.029442794080901745
8792009665,2016-04-07,1291,0.829999983310699,0.829999983310699,0.0,0.0,0.0,0.829999983310699,0.0,0,0,77,888,1961,Thursday,April,Sedentary,0.03584219439740137,0.0,0.017921097198700685
8792009665,2016-04-08,1467,0.939999997615814,0.939999997615814,0.0,0.100000001490116,0.209999993443489,0.629999995231628,0.0,2,8,71,912,1953,Friday,April,Sedentary,0.04072850440045531,0.009523809523809525,0.02512615696213242
8792009665,2016-04-09,1022,0.649999976158142,0.649999976158142,0.0,0.0,0.0,0.649999976158142,0.0,0,0,63,739,1890,Saturday,April,Sedentary,0.028373913767733697,0.0,0.014186956883866848
8792009665,2016-04-10,4605,2.95000004768372,2.95000004768372,0.0,0.0,0.0,2.95000004768372,0.0,0,0,179,1261,2253,Sunday,April,Sedentary,0.12784919070490575,0.0,0.06392459535245287
8792009665,2016-04-11,178,0.109999999403954,0.109999999403954,0.0,0.0,0.0,0.109999999403954,0.0,0,0,12,1428,1725,Monday,April,Sedentary,0.004941836253088648,0.0,0.002470918126544324
8792009665,2016-04-12,20,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0,0.0099999997764825,0.0,0,0,6,598,728,Tuesday,April,Sedentary,0.000555262500347039,0.0,0.0002776312501735195
8877689391,2016-04-01,18700,15.8199996948242,15.8199996948242,0.0,8.69999980926514,0.159999996423721,6.90999984741211,0.0,67,3,247,1123,3527,Friday,April,Active,0.5191704378244816,0.319047619047619,0.4191090284360503
8877689391,2016-04-02,27572,23.3899993896484,23.3899993896484,0.0,14.7200002670288,1.21000003814697,7.34000015258789,0.0099999997764825,116,24,260,1040,4220,Saturday,April,Active,0.7654848829784281,0.5523809523809524,0.6589329176796903
8877689391,2016-04-03,15260,8.1899995803833,8.1899995803833,0.0,1.79999995231628,0.75,5.57000017166138,0.0,106,17,259,1058,3864,Sunday,April,Active,0.4236652877647908,0.5047619047619047,0.4642135962633478
8877689391,2016-04-04,20779,18.4099998474121,18.4099998474121,0.0,11.7299995422363,0.649999976158142,6.0,0.0,78,16,208,1138,3662,Monday,April,Active,0.5768899747355563,0.37142857142857144,0.47415927308206385
8877689391,2016-04-05,10695,8.11999988555908,8.11999988555908,0.0,0.769999980926514,0.180000007152557,7.09000015258789,0.0099999997764825,10,3,246,1181,2834,Tuesday,April,Active,0.2969266220605791,0.047619047619047616,0.17227283483981337
8877689391,2016-04-06,24136,20.9099998474121,20.9099998474121,0.0,12.2200002670288,0.540000021457672,8.07999992370605,0.0,87,16,318,1019,4039,Wednesday,April,Active,0.6700907854188067,0.4142857142857143,0.5421882498522606
8877689391,2016-04-07,10910,8.42000007629395,8.42000007629395,0.0,2.96000003814697,0.389999985694885,5.03000020980835,0.0,32,11,212,1185,2947,Thursday,April,Active,0.3028956939393098,0.1523809523809524,0.2276383231601311
8877689391,2016-04-08,23014,20.3899993896484,20.3899993896484,0.0,11.1000003814697,0.629999995231628,8.61999988555908,0.0,70,29,359,982,4196,Friday,April,Active,0.6389405591493379,0.3333333333333333,0.48613694624133563
8877689391,2016-04-09,16470,8.06999969482422,8.06999969482422,0.0,0.0,0.0199999995529652,8.02000045776367,0.0,90,9,289,1052,3841,Saturday,April,Active,0.45725866903578666,0.42857142857142855,0.4429150488036076
8877689391,2016-04-10,28497,27.5300006866455,27.5300006866455,0.0,21.9200000762939,1.12000000476837,4.46000003814697,0.0,128,46,211,1055,4526,Sunday,April,Active,0.7911657736194786,0.6095238095238096,0.7003447915716441
8877689391,2016-04-11,10622,8.0600004196167,8.0600004196167,0.0,1.47000002861023,0.150000005960464,6.36999988555908,0.0099999997764825,18,7,225,1190,2820,Monday,April,Active,0.2948999139343124,0.08571428571428572,0.19030709982429905
8877689391,2016-04-12,2350,1.77999997138977,1.77999997138977,0.0,0.0,0.0,1.77999997138977,0.0,0,0,58,531,938,Tuesday,April,Sedentary,0.06524334379077709,0.0,0.032621671895388546
1503960366,2016-04-12,13162,8.5,8.5,0.0,1.87999999523163,0.550000011920929,6.05999994277954,0.0,25,13,328,728,1985,Tuesday,April,Active,0.3654182514783864,0.11904761904761904,0.2422329352630027
1503960366,2016-04-13,10735,6.96999979019165,6.96999979019165,0.0,1.57000005245209,0.689999997615814,4.71000003814697,0.0,21,19,217,776,1797,Wednesday,April,Active,0.2980371470612732,0.1,0.19901857353063662
1503960366,2016-04-14,10460,6.73999977111816,6.73999977111816,0.0,2.44000005722046,0.400000005960464,3.91000008583069,0.0,30,11,181,1218,1776,Thursday,April,Active,0.29040228768150145,0.14285714285714285,0.21662971526932215
1503960366,2016-04-15,9762,6.28000020980835,6.28000020980835,0.0,2.14000010490417,1.25999999046326,2.82999992370605,0.0,29,34,209,726,1745,Friday,April,Moderately Active,0.27102362641938976,0.1380952380952381,0.20455943225731393
1503960366,2016-04-16,12669,8.15999984741211,8.15999984741211,0.0,2.71000003814697,0.409999996423721,5.03999996185303,0.0,36,10,221,773,1863,Saturday,April,Active,0.35173103084483187,0.17142857142857143,0.26157980113670165
1503960366,2016-04-17,9705,6.48000001907349,6.48000001907349,0.0,3.19000005722046,0.779999971389771,2.50999999046326,0.0,38,20,164,539,1728,Sunday,April,Moderately Active,0.2694411282934007,0.18095238095238095,0.22519675462289085
1503960366,2016-04-18,13019,8.59000015258789,8.59000015258789,0.0,3.25,0.639999985694885,4.71000003814697,0.0,42,16,233,1149,1921,Monday,April,Active,0.3614481246009051,0.2,0.28072406230045255
1503960366,2016-04-19,15506,9.88000011444092,9.88000011444092,0.0,3.52999997138977,1.32000005245209,5.03000020980835,0.0,50,31,264,775,2035,Tuesday,April,Active,0.43049501651905936,0.23809523809523808,0.3342951273071487
1503960366,2016-04-20,10544,6.67999982833862,6.67999982833862,0.0,1.96000003814697,0.479999989271164,4.23999977111816,0.0,28,12,205,818,1786,Wednesday,April,Active,0.292734390182959,0.13333333333333333,0.21303386175814615
1503960366,2016-04-21,9819,6.34000015258789,6.34000015258789,0.0,1.3400000333786,0.349999994039536,4.65000009536743,0.0,19,8,211,838,1775,Thursday,April,Moderately Active,0.2726061245453788,0.09047619047619047,0.18154115751078465
1503960366,2016-04-22,12764,8.13000011444092,8.13000011444092,0.0,4.76000022888184,1.12000000476837,2.24000000953674,0.0,66,27,130,1217,1827,Friday,April,Active,0.3543685277214803,0.3142857142857143,0.3343271210035973
1503960366,2016-04-23,14371,9.03999996185303,9.03999996185303,0.0,2.80999994277954,0.870000004768372,5.3600001335144,0.0,41,21,262,732,1949,Saturday,April,Active,0.39898386962436494,0.19523809523809524,0.2971109824312301
1503960366,2016-04-24,10039,6.40999984741211,6.40999984741211,0.0,2.92000007629395,0.209999993443489,3.27999997138977,0.0,39,5,238,709,1788,Sunday,April,Active,0.27871401204919627,0.18571428571428572,0.232214148881741
1503960366,2016-04-25,15355,9.80000019073486,9.80000019073486,0.0,5.28999996185303,0.569999992847443,3.94000005722046,0.0,73,14,216,814,2013,Monday,April,Active,0.4263027846414392,0.3476190476190476,0.3869609161302434
1503960366,2016-04-26,13755,8.78999996185303,8.78999996185303,0.0,2.32999992370605,0.920000016689301,5.53999996185303,0.0,31,23,279,833,1970,Tuesday,April,Active,0.3818817846136761,0.14761904761904762,0.26475041611636185
1503960366,2016-04-27,18134,12.210000038147,12.210000038147,0.0,6.40000009536743,0.409999996423721,5.40999984741211,0.0,78,11,243,1108,2159,Wednesday,April,Active,0.5034565090646603,0.37142857142857144,0.4374425402466159
1503960366,2016-04-28,13154,8.52999973297119,8.52999973297119,0.0,3.53999996185303,1.1599999666214,3.78999996185303,0.0,48,28,189,782,1898,Thursday,April,Active,0.3651961464782476,0.22857142857142856,0.29688378752483807
1503960366,2016-04-29,11181,7.15000009536743,7.15000009536743,0.0,1.05999994277954,0.5,5.57999992370605,0.0,16,12,243,815,1837,Friday,April,Active,0.3104195008190122,0.0761904761904762,0.1933049885047442
1503960366,2016-04-30,14673,9.25,9.25,0.0,3.55999994277954,1.41999995708466,4.26999998092651,0.0,52,34,217,712,1947,Saturday,April,Active,0.4073683333796052,0.24761904761904763,0.3274936904993264
1503960366,2016-05-01,10602,6.80999994277954,6.80999994277954,0.0,2.28999996185303,1.60000002384186,2.92000007629395,0.0,33,35,246,730,1820,Sunday,May,Active,0.29434465143396543,0.15714285714285714,0.22574375428841129
1503960366,2016-05-02,14727,9.71000003814697,9.71000003814697,0.0,3.21000003814697,0.569999992847443,5.92000007629395,0.0,41,15,277,798,2004,Monday,May,Active,0.4088675421305422,0.19523809523809524,0.3020528186843187
1503960366,2016-05-03,15103,9.65999984741211,9.65999984741211,0.0,3.73000001907349,1.04999995231628,4.88000011444092,0.0,50,24,254,816,1990,Tuesday,May,Active,0.41930647713706654,0.23809523809523808,0.3287008576161523
1503960366,2016-05-04,11100,7.15000009536743,7.15000009536743,0.0,2.46000003814697,0.870000004768372,3.8199999332428,0.0,36,22,203,1179,1819,Wednesday,May,Active,0.3081706876926067,0.17142857142857143,0.23979962956058906
1503960366,2016-05-05,14070,8.89999961853027,8.89999961853027,0.0,2.92000007629395,1.08000004291534,4.88000011444092,0.0,45,24,250,857,1959,Thursday,May,Active,0.39062716899414196,0.21428571428571427,0.30245644163992813
1503960366,2016-05-06,12159,8.02999973297119,8.02999973297119,0.0,1.97000002861023,0.25,5.80999994277954,0.0,24,6,289,754,1896,Friday,May,Active,0.3375718370859824,0.11428571428571428,0.22592877568584832
1503960366,2016-05-07,11992,7.71000003814697,7.71000003814697,0.0,2.46000003814697,2.11999988555908,3.13000011444092,0.0,37,46,175,833,1821,Saturday,May,Active,0.33293539520808463,0.1761904761904762,0.2545629356992804
1503960366,2016-05-08,10060,6.57999992370605,6.57999992370605,0.0,3.52999997138977,0.319999992847443,2.73000001907349,0.0,44,8,203,574,1740,Sunday,May,Active,0.27929703767456066,0.20952380952380953,0.24441042359918508
1503960366,2016-05-09,12022,7.71999979019165,7.71999979019165,0.0,3.45000004768372,0.529999971389771,3.74000000953674,0.0,46,11,206,835,1819,Monday,May,Active,0.33376828895860516,0.21904761904761905,0.27640795400311213
1503960366,2016-05-10,12207,7.76999998092651,7.76999998092651,0.0,3.34999990463257,1.1599999666214,3.25999999046326,0.0,46,31,214,746,1859,Tuesday,May,Active,0.33890446708681526,0.21904761904761905,0.2789760430672171
1503960366,2016-05-11,12770,8.13000011444092,8.13000011444092,0.0,2.55999994277954,1.00999999046326,4.55000019073486,0.0,36,23,251,669,1783,Wednesday,May,Active,0.3545351064715844,0.17142857142857143,0.26298183895007793
